SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532638,SHOPPER STOP,A ,Q,447.65,458.90,446.55,455.85,458.75,449.75,84,578,261268.00,
532641,NDL         ,B ,Q,41.20,43.45,41.20,42.60,42.45,41.40,47,3410,144867.00,
532642,JSWHL       ,B ,Q,2831.05,2831.05,2831.05,2831.05,2831.05,2899.95,2,10,28310.00,
532644,JK CEMENT   ,A ,Q,845.00,850.00,827.10,846.30,850.00,845.00,130,868,733444.00,
532646,UNIPLY IND  ,B ,Q,35.85,37.00,35.05,36.15,36.10,36.10,163,27297,980999.00,
532647,PROVOGUE IND,T ,Q,1.03,1.11,1.03,1.03,1.03,1.06,6,2111,2245.00,
532648,YES BANK    ,A ,Q,141.00,145.95,133.05,134.55,134.55,137.80,50577,9077790,1263153220.00,
532649,NECTAR LIFE ,B ,Q,15.30,16.05,15.15,15.95,15.90,15.40,207,21709,344148.00,
532650,MSP STEEL   ,B ,Q,9.97,9.97,9.87,9.87,9.87,9.25,2,19,188.00,
532651,SPL INDS    ,B ,Q,45.25,45.95,42.40,42.90,42.90,43.00,71,6060,264343.00,
532652,KARNATAKA BK,A ,Q,111.90,112.25,109.20,110.00,110.00,111.55,1124,106318,11717824.00,
532654,MCLEOD RUSSE,B ,Q,29.45,32.55,29.45,32.55,32.55,31.00,1110,259455,7955149.00,
532656,FACOR ALLOYS,X ,Q,1.80,1.87,1.80,1.81,1.84,1.87,27,36361,66297.00,
532658,EON ELECT   ,B ,Q,31.80,34.65,31.70,32.05,32.00,31.80,36,2399,76637.00,
532659,IDFC        ,A ,Q,35.15,36.55,35.15,36.00,36.00,36.00,628,839636,29944570.00,
532660,VIVIMED LABS,B ,Q,21.40,21.40,19.90,20.10,20.05,21.25,195,19950,408951.00,
532661,RANE MADRAS ,B ,Q,354.95,354.95,321.25,330.00,328.15,334.50,169,1832,619831.00,
532662,HT MEDIA    ,B ,Q,35.10,35.15,34.75,34.85,35.15,34.80,18,2801,97530.00,
532663,SASKEN      ,B ,Q,721.00,725.00,715.20,718.00,715.20,720.90,41,253,182311.00,
532665,RAJVIR IND  ,T ,Q,13.90,13.90,13.90,13.90,13.90,14.25,1,21,291.00,
532666,FCS SOFTWARE,B ,Q,0.20,0.21,0.19,0.20,0.21,0.20,59,241703,48026.00,
532667,SUZLONENERGY,A ,Q,5.25,5.34,5.13,5.22,5.25,5.27,24276,2345742,12248232.00,
532668,AURIONPRO SO,B ,Q,124.55,125.00,122.00,123.05,123.25,124.80,43,1643,201867.00,
532669,SOUTHBIOTEC ,XT,Q,1.13,1.13,1.13,1.13,1.13,1.15,2,1078,1218.00,
532670,RENUKA SUGAR,B ,Q,10.29,10.39,10.00,10.27,10.20,10.11,232,123438,1257887.00,
532673,KM SUGARMILL,B ,Q,7.80,7.95,7.80,7.81,7.80,7.51,9,1814,14169.00,
532674,BANNARI AMMA,B ,Q,160.25,160.75,160.25,160.75,160.75,169.90,2,3,481.00,
532678,BOMBAY RAYON,T ,Q,7.00,7.00,7.00,7.00,7.00,7.24,1,6,42.00,
532679,SORILINFRA  ,B ,Q,252.00,259.85,251.25,259.85,259.85,247.50,222,5458,1395366.00,
532683,AIAENGINEER ,A ,Q,1636.20,1669.00,1623.85,1652.65,1668.90,1634.20,67,163,267117.00,
532684,EVEREST KANT,B ,Q,24.10,24.75,24.00,24.30,24.30,24.25,83,10781,261163.00,
532686,KERNEX MICRO,T ,Q,23.00,23.10,23.00,23.10,23.10,24.20,3,101,2328.00,
532687,REPRO INDIA ,B ,Q,621.80,621.80,617.00,621.30,621.80,621.85,10,101,62747.00,
532689,PVR LTD     ,A ,Q,1800.00,1800.00,1737.05,1789.25,1789.25,1740.40,691,11894,21138983.00,
532692,RADHA MADHAV,B ,Q,11.10,12.40,9.65,10.70,10.90,11.90,444,148601,1526424.00,
532693,PUNJ LLOYD  ,T ,Q,1.66,1.70,1.62,1.68,1.70,1.68,88,147823,245766.00,
532694,BARTRONICSIN,B ,Q,6.48,6.48,6.03,6.14,6.14,6.16,31,6563,40303.00,
532695,CELEBRITYFAS,B ,Q,7.20,7.20,7.20,7.20,7.20,7.19,1,375,2700.00,
532696,EDUCOMP SOLN,Z ,Q,1.82,1.90,1.82,1.85,1.90,1.90,15,13770,25457.00,
532698,NITINSPINNER,B ,Q,74.35,75.00,72.30,74.05,74.00,72.75,38,1978,145806.00,
532699,ROYALORCH   ,B ,Q,103.05,107.25,103.05,106.00,107.20,104.95,58,3002,318583.00,
532700,ENT NETWORK ,B ,Q,459.75,473.90,459.75,468.50,468.50,460.00,22,134,62959.00,
532701,CELLA       ,Z ,Q,3.45,3.45,3.14,3.45,3.45,3.30,7,5407,17025.00,
532702,GUJ PETRONET,A ,Q,179.75,182.00,175.65,180.75,179.70,179.75,541,12403,2219330.00,
532705,JAGRAN PRAK ,A ,Q,105.00,108.35,103.50,108.05,108.35,105.05,67,918,97047.00,
532706,INOX LEISURE,A ,Q,311.20,315.00,311.00,314.55,314.55,309.35,498,1001853,315130138.00,
532707,DYNEMIC PRO ,B ,Q,105.90,105.90,103.00,104.95,104.95,104.90,30,2532,262734.00,
532708,GVK POWERINF,B ,Q,6.18,6.34,6.18,6.28,6.28,6.18,338,177282,1107999.00,
532710,SADBHAV ENGG,A ,Q,227.00,229.30,221.30,221.85,222.65,226.35,127,4506,1016065.00,
532711,SUNIL HITECH,T ,Q,0.70,0.76,0.70,0.73,0.76,0.73,97,271302,194124.00,
532712,REL COM LTD ,A ,Q,1.86,2.03,1.85,2.03,2.03,1.94,4326,24957470,47879194.00,
532713,SAKUMA EXPO ,B ,Q,29.05,30.55,28.05,29.45,28.80,29.40,114,19191,568454.00,
532714,KEC INTERN  ,A ,Q,280.00,281.25,275.00,277.05,279.70,279.15,495,66449,18364098.00,
532717,INDOTECHTR  ,B ,Q,98.85,102.80,92.00,94.75,94.85,95.00,22,1031,104012.00,
532719,BL KASHYAP  ,B ,Q,15.50,15.50,15.10,15.40,15.10,15.40,39,7985,122782.00,
532720,M&M FINANSER,A ,Q,372.10,381.45,369.00,379.65,379.65,371.90,2080,109788,41282596.00,
532721,VISA STEEL  ,B ,Q,6.60,7.05,6.50,7.04,7.05,6.50,5,322,2154.00,
532722,NITCO TILES ,B ,Q,34.25,35.05,31.00,32.75,32.85,33.10,229,20963,681954.00,
532723,MONNETPRO   ,X ,Q,4.45,4.45,4.45,4.45,4.45,4.45,1,100,445.00,
532725,SOLAR IND   ,A ,Q,1114.30,1114.30,1065.45,1077.85,1065.50,1107.30,71,269,295032.00,
532726,GALLAN METAL,B ,Q,39.60,41.50,39.35,41.20,41.50,39.95,42,15704,630523.00,
532728,MALU PAPER  ,B ,Q,23.30,23.60,23.10,23.60,23.60,22.50,24,3910,91629.00,
532729,UTTAM SUGAR ,B ,Q,115.90,117.10,113.10,114.75,115.60,111.45,226,13106,1504227.00,
532730,STL GLOBAL  ,B ,Q,6.88,6.88,6.35,6.44,6.77,6.11,16,2480,16059.00,
532731,ROHIT FERRO ,T ,Q,1.16,1.16,1.16,1.16,1.16,1.18,2,3440,3990.00,
532733,SUN TVNET   ,A ,Q,531.35,545.00,527.75,535.85,535.85,535.70,469,34544,18422832.00,
532734,GODAWARI POW,B ,Q,183.30,198.50,183.00,195.20,195.20,183.30,726,25374,4902980.00,
532735,RSYSTEMINT  ,B ,Q,46.25,46.80,45.85,45.90,45.85,46.25,28,1450,66610.00,
532737,EMKAY GLOB F,B ,Q,80.75,81.80,77.00,78.40,81.80,78.40,19,755,59500.00,
532740,LOKESH MACH ,B ,Q,43.30,44.30,41.10,41.30,41.30,43.50,32,1567,65175.00,
532741,KAMDHENU    ,B ,Q,175.90,176.80,162.30,163.95,163.00,168.00,88,3023,509708.00,
532742,PAUSHAK LTD ,X ,Q,2411.00,2500.00,2382.00,2389.60,2429.00,2444.60,65,789,1952390.00,
532745,INDICAP     ,X ,Q,37.00,38.00,34.50,36.90,38.00,37.00,25,2013,70804.00,
532748,PRIME FOCUS ,B ,Q,58.50,58.50,57.05,57.55,58.00,57.50,26,744,43037.00,
532749,ALLCARGO    ,B ,Q,102.70,103.30,100.15,101.25,101.05,101.60,163,11502,1175167.00,
532754,GMR INFRASTR,A ,Q,15.30,15.65,15.15,15.20,15.20,15.30,533,754174,11560690.00,
532755,TECH MAH    ,A ,Q,795.70,796.50,779.00,787.15,787.15,789.30,1447,52899,41505630.00,
532756,MAHINDCIE   ,A ,Q,221.70,223.00,216.90,221.50,220.00,220.30,219,3856,846979.00,
532757,VOLTAMP TRAN,B ,Q,1008.00,1029.00,1002.00,1008.45,1029.00,1024.60,25,100,100842.00,
532759,ATLANTA     ,B ,Q,12.95,13.00,12.35,12.95,13.00,12.80,83,20970,267024.00,
532760,DEEP INDS   ,B ,Q,132.10,133.80,128.00,130.25,128.00,131.30,169,3260,426839.00,
532761,HOV SERVICES,B ,Q,117.00,126.30,114.10,120.10,120.10,120.00,159,4437,536671.00,
532762,ACTION CONST,B ,Q,92.60,93.15,88.30,90.35,90.10,91.25,1491,103111,9290257.00,
532764,GEECEE      ,B ,Q,124.00,124.00,119.50,122.45,122.85,122.45,8,218,26817.00,
532766,RICHA IND   ,XT,Q,1.69,1.69,1.69,1.69,1.69,1.72,3,601,1015.00,
532767,GAYATRI PROJ,B ,Q,154.30,156.80,150.90,153.00,156.80,154.00,47,986,150300.00,
532768,FIEM INDS   ,B ,Q,416.00,423.00,407.60,417.20,416.45,415.80,124,1584,660220.00,
532771,JHS SVEN    ,B ,Q,22.85,23.60,22.80,22.85,22.90,22.80,48,7684,177022.00,
532772,DCBBANK     ,A ,Q,220.20,222.25,218.15,221.10,221.10,219.30,897,99427,21938105.00,
532773,GLOBAL VECT ,T ,Q,64.80,68.00,61.60,63.65,63.65,64.80,148,8925,567985.00,
532774,INSPIRISYS  ,B ,Q,47.00,51.85,43.25,48.65,48.95,48.00,15,407,19206.00,
532775,GTL INFRAST ,T ,Q,0.84,0.86,0.79,0.82,0.81,0.83,137,557996,459064.00,
532776,SHIVAM AUTO ,B ,Q,33.85,34.05,32.70,33.30,33.25,33.45,42,1713,56710.00,
532777,INFO EDGE   ,A ,Q,1893.70,1918.70,1808.50,1817.60,1811.00,1898.15,513,2658,4903197.00,
532779,TORNT POWER ,A ,Q,238.70,238.75,235.15,236.40,236.40,238.65,664,44046,10435144.00,
532780,PARSVNATH   ,B ,Q,4.60,4.73,4.30,4.56,4.56,4.41,66,15681,69616.00,
532782,SUTLEJ TEXT ,B ,Q,35.50,35.50,34.05,35.00,35.00,35.25,11,539,18802.00,
532783,DAAWAT      ,B ,Q,30.00,30.05,26.90,27.75,27.75,30.95,1176,179490,5034996.00,
532784,SOBHA       ,A ,Q,443.00,452.00,437.85,450.45,450.25,442.30,363,4302,1926534.00,
532785,RUCHIRA PAP ,B ,Q,87.00,92.00,87.00,89.80,90.75,89.50,188,6203,562529.00,
532787,ESS DEE ALUM,B ,Q,10.35,10.35,9.92,10.00,10.00,10.44,37,3218,32177.00,
532790,TANLA       ,B ,Q,47.45,47.45,45.60,46.50,46.50,47.10,229,53330,2484323.00,
532794,ZEEMEDIA    ,B ,Q,12.62,13.15,12.45,12.96,12.96,12.61,378,101789,1303149.00,
532795,SITINET     ,T ,Q,3.35,3.36,3.04,3.32,3.36,3.20,29,26047,85304.00,
532796,LUMAX TECH  ,B ,Q,109.90,113.30,107.60,111.95,111.25,107.50,46,1573,174347.00,
532798,NTWK MED INV,A ,Q,28.90,29.50,28.50,29.25,29.20,28.45,123,6936,202310.00,
532799,HUBTOWN     ,B ,Q,25.00,25.50,25.00,25.15,25.15,25.30,39,1667,42088.00,
532800,TV18BRDCST  ,A ,Q,27.30,27.35,26.60,27.15,27.25,26.70,496,263464,7146353.00,
532801,CAMBRIDGE   ,B ,Q,40.80,41.00,38.90,39.25,39.25,39.90,18,2760,110846.00,
532804,TECHNOCRAFT ,B ,Q,481.25,484.10,472.10,476.05,477.00,475.40,55,446,213393.00,
532805,REDINGTON   ,A ,Q,90.00,92.95,90.00,91.55,91.55,89.85,116,7754,703260.00,
532807,CINELINE    ,B ,Q,41.60,42.10,40.85,41.25,41.25,41.50,16,1066,44208.00,
532808,PGIL        ,B ,Q,148.75,150.00,148.75,149.40,150.00,146.00,2,200,29875.00,
532809,FSL         ,A ,Q,51.00,51.80,50.55,50.80,50.80,51.40,940,214128,10935862.00,
532810,POWER FINAN ,A ,Q,109.00,109.90,107.60,109.20,108.85,109.15,2086,209463,22712575.00,
532811,AHLUWALIA CO,B ,Q,313.90,313.90,301.25,304.00,304.00,306.15,31,1165,355330.00,
532812,TRANSWARRANT,B ,Q,8.62,8.62,7.20,8.62,8.62,7.84,151,52969,440448.00,
532813,C & C CONSTR,Z ,Q,7.90,7.90,7.55,7.55,7.55,7.94,19,2035,15453.00,
532814,INDIAN BANK ,A ,Q,231.55,236.40,230.70,235.90,235.90,231.65,719,61790,14472141.00,
532815,SMS PHARMACE,B ,Q,54.50,54.50,53.40,53.45,53.45,54.20,4,200,10793.00,
532817,ORIENTAL    ,B ,Q,11.40,11.70,11.40,11.70,11.70,11.25,3,220,2526.00,
532819,MINDTREE LTD,A ,Q,986.00,990.20,980.00,981.80,983.50,980.25,1026,24061,23675833.00,
532822,IDEA        ,A ,Q,12.25,12.45,11.60,11.85,11.85,12.20,5604,8537243,101780832.00,
532823,EURO CERAMIC,T ,Q,2.10,2.10,2.00,2.00,2.00,2.02,3,1787,3674.00,
532826,RAJ TELE    ,Z ,Q,47.70,47.70,43.20,44.00,45.00,45.45,11,554,24382.00,
532827,PAGE INDUSTR,A ,Q,21729.35,22945.70,21686.35,22774.30,22799.90,21751.35,1057,1968,44295898.00,
532828,AMD INDUS   ,B ,Q,18.90,19.05,18.40,19.05,19.05,19.20,10,665,12523.00,
532829,LAWRESHWAR  ,X ,Q,27.35,27.35,25.00,26.75,26.75,26.85,5,530,13845.00,
532830,ASTRAL POLY ,A ,Q,1167.00,1175.05,1156.00,1173.70,1175.00,1167.85,84,455,532262.00,
532832,INDBUL REAL ,A ,Q,107.95,111.40,104.10,105.80,105.80,107.95,6016,792466,85675075.00,
532834,CAMLINFINE  ,B ,Q,41.00,43.40,40.75,41.60,41.50,41.30,829,37136,1571367.00,
532835,ICRA        ,B ,Q,2899.00,3019.85,2886.50,3003.45,3019.85,3000.00,15,39,115742.00,
532839,DISH TV     ,A ,Q,28.50,29.85,28.00,29.20,29.20,28.75,1609,1016152,29218689.00,
532841,SAHYA INDU  ,X ,Q,165.00,165.00,156.00,159.80,160.50,155.45,78,2504,399896.00,
532842,SREE RAYALA ,B ,Q,147.05,154.15,147.05,150.10,150.10,150.15,14,1007,152694.00,
532843,FORTIS      ,A ,Q,127.15,127.65,126.20,126.95,126.95,127.55,137,12799,1624118.00,
532845,TGBHOTELS   ,B ,Q,9.00,9.60,9.00,9.35,9.31,9.35,5,160,1486.00,
532847,HILTON MET  ,T ,Q,15.85,15.85,15.00,15.85,15.85,15.10,7,2125,33555.00,
532848,DELTA CORP  ,A ,Q,188.20,190.20,155.50,165.55,165.55,187.90,21652,1363194,232561772.00,
532850,MIC ELECTRON,T ,Q,0.94,0.98,0.90,0.92,0.92,0.94,38,171169,163568.00,
532851,INSECTCID   ,B ,Q,620.00,626.00,610.90,615.70,615.70,615.85,172,1275,787141.00,
532852,MCD HOLDING ,B ,Q,22.00,22.75,21.35,22.25,21.55,21.15,15,1567,34572.00,
532853,ASAHI SONG  ,B ,Q,129.00,130.95,129.00,130.95,130.95,128.50,2,101,13030.00,
532854,NITIN FIRE  ,B ,Q,1.12,1.13,1.12,1.12,1.12,1.11,7,10342,11653.00,
532855,HARYA CAPFIN,X ,Q,44.35,44.35,44.35,44.35,44.35,42.25,3,451,20001.00,
532856,TIME TECHNO ,A ,Q,80.10,80.45,77.60,78.00,78.00,79.30,166,8506,666765.00,
532859,HGSL        ,B ,Q,627.00,627.00,625.50,626.00,626.00,644.00,6,725,453852.00,
532864,NELCAST     ,B ,Q,62.90,65.00,62.90,63.30,63.50,63.35,26,1310,84176.00,
532865,MEGHMANI    ,A ,Q,59.65,61.50,59.65,60.40,60.40,59.65,452,81347,4933965.00,
532867,V2RETAIL    ,B ,Q,220.00,220.00,214.00,216.40,216.00,218.85,76,1348,291240.00,
532868,DLF LIMITED ,A ,Q,163.60,167.00,161.80,164.20,164.20,163.05,2268,371728,60986859.00,
532869,TARMAT      ,B ,Q,35.25,35.90,35.00,35.00,35.00,34.95,26,3676,129525.00,
532871,CELESTIAL   ,B ,Q,5.75,5.75,5.35,5.68,5.68,5.30,3,31,177.00,
532872,SUNPHA ADV  ,A ,Q,150.00,150.00,145.00,148.65,148.65,147.55,1721,88827,13075495.00,
532873,HOUSING DEV ,A ,Q,20.70,20.95,20.30,20.65,20.65,20.35,522,172376,3545070.00,
532874,SURYACHAKRA ,Z ,Q,0.23,0.24,0.23,0.24,0.24,0.24,8,26355,6075.00,
532875,ALLIED DIGIT,B ,Q,13.75,14.83,13.60,14.21,14.55,14.30,15,3360,46145.00,
532878,ALPA LAB    ,B ,Q,23.15,23.60,23.00,23.00,23.00,23.70,103,10762,249354.00,
532879,SIR SHADI LA,XT,Q,34.20,34.20,32.65,32.65,32.65,32.60,3,50,1679.00,
532880,OMAXE LTD   ,A ,Q,205.25,205.25,203.00,203.25,203.00,204.20,412,61988,12654792.00,
532884,REFEX       ,T ,Q,43.90,43.90,43.05,43.85,43.90,41.85,127,21520,942900.00,
532885,CENTRAL BK  ,A ,Q,25.45,26.35,25.45,26.10,26.10,25.90,359,46044,1201320.00,
532886,SEL MANUF   ,B ,Q,0.95,1.02,0.95,0.99,0.99,0.97,8,10582,10484.00,
532887,NTL         ,T ,Q,0.89,0.89,0.88,0.88,0.88,0.85,7,822,724.00,
532888,ASIAN GRANIT,B ,Q,227.30,233.00,226.10,229.05,228.10,227.75,1049,47589,10899717.00,
532889,K.P.R. MILL ,A ,Q,584.15,593.95,581.05,592.20,592.50,584.00,55,981,575823.00,
532890,TAKE SOLUT  ,A ,Q,138.55,139.65,134.00,138.15,138.10,139.35,363,9277,1266378.00,
532891,PURAVANKARA ,B ,Q,68.30,68.50,67.25,67.95,67.75,68.05,69,2004,135848.00,
532892,MOTILALOFS  ,A ,Q,684.05,696.60,682.40,684.65,686.00,681.30,108,1486,1021176.00,
532893,VTM LTD     ,X ,Q,28.00,28.50,27.50,28.25,28.45,28.30,19,1210,33895.00,
532894,IWIND ENERGY,B ,Q,4.55,4.83,4.55,4.65,4.61,4.90,15,1768,8318.00,
532895,NAGREKA CAP ,B ,Q,12.60,13.75,12.50,12.59,12.95,12.89,53,7386,98202.00,
532896,MAGNUM VENT ,B ,Q,4.89,4.89,4.30,4.30,4.30,4.28,6,263,1132.00,
532898,POWER GRID  ,A ,Q,181.85,183.50,180.60,182.10,182.10,181.85,1256,307789,56051345.00,
532899,KAVERI SEED ,A ,Q,440.25,454.90,440.10,452.60,452.60,440.90,383,15247,6865714.00,
532900,PAISALO     ,B ,Q,384.00,425.00,384.00,403.00,403.00,366.80,226,6031,2455706.00,
532904,SUPREME INFR,T ,Q,19.50,19.50,19.35,19.35,19.35,20.35,11,6699,129925.00,
532906,MAANALU     ,B ,Q,82.75,84.00,82.75,84.00,84.00,83.60,2,126,10457.00,
532907,ILFSENGG    ,Z ,Q,5.51,6.08,5.51,5.55,5.55,5.80,24,10434,59789.00,
532911,PARLE SOFTWR,X ,Q,38.00,38.00,38.00,38.00,38.00,36.20,24,8140,309320.00,
532914,ARCOTECH LTD,T ,Q,4.35,4.48,4.13,4.19,4.13,4.34,45,20123,86101.00,
532915,RELIGARE ENT,B ,Q,24.55,25.60,24.55,24.95,24.95,25.05,69,9489,236808.00,
532918,RATHI BARS  ,X ,Q,13.45,13.45,12.30,12.65,12.60,13.45,14,1257,15723.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,15000,7350.00,
532920,EMPEE DIST  ,Z ,Q,5.72,5.82,5.71,5.82,5.82,5.55,19,2478,14378.00,
532921,ADANI PORTS ,A ,Q,370.50,372.20,362.10,366.90,366.50,371.00,1399,108755,39854393.00,
532922,EDELWEISS   ,A ,Q,154.80,158.35,152.10,153.65,153.65,154.80,664,44400,6891862.00,
532923,RGL         ,B ,Q,288.10,288.10,288.00,288.00,288.00,292.15,5,50,14400.00,
532924,KOLTEPATIL  ,B ,Q,214.65,219.75,210.35,215.40,215.70,212.25,456,3683,789106.00,
532925,KAUSHAL INFR,B ,Q,0.73,0.73,0.73,0.73,0.73,0.76,2,320,233.00,
532926,JYOTHY LAB  ,A ,Q,149.00,149.50,144.00,148.70,149.30,146.35,495,10134,1487374.00,
532927,ECLERX      ,A ,Q,927.05,936.25,919.20,932.25,925.00,933.25,111,650,605320.00,
532928,TRIL        ,B ,Q,11.00,11.94,10.11,11.41,11.35,10.55,102,15504,172122.00,
532929,BRIGADE     ,B ,Q,231.25,236.85,230.10,231.60,231.60,228.85,108,3039,707877.00,
532930,BGR ENERGY  ,B ,Q,52.60,56.95,52.25,53.15,53.15,52.35,364,20969,1127255.00,
532931,BURNPUR     ,T ,Q,2.40,2.40,2.23,2.26,2.23,2.34,38,15581,35165.00,
532932,MANAKSIA LTD,B ,Q,36.90,38.90,35.10,37.80,35.70,36.40,28,3420,124630.00,
532933,PORWAL AUTO ,X ,Q,25.20,26.80,25.05,25.60,26.40,25.85,61,4304,109868.00,
532934,PPAP        ,B ,Q,265.00,287.65,265.00,280.30,280.00,253.35,53,533,148545.00,
532935,ARIES AGRO  ,B ,Q,68.85,72.30,68.00,69.65,70.90,69.50,40,4394,305208.00,
532937,KUANTUM     ,X ,Q,418.00,418.00,381.00,399.10,395.10,399.30,107,1879,745073.00,
532939,RPOWER      ,A ,Q,5.89,6.17,5.81,5.97,5.97,5.87,186295,6936791,41466667.00,
532940,J KUMAR INFR,B ,Q,136.75,140.70,134.60,135.95,135.40,134.30,405,14372,1973367.00,
532941,CORDS CABLE ,B ,Q,57.00,57.95,57.00,57.95,57.95,57.35,6,364,20938.00,
532942,KNR CONST   ,A ,Q,231.95,236.35,230.00,230.05,232.00,232.25,157,3976,924979.00,
532944,ONMOBILE    ,B ,Q,40.20,40.70,39.50,39.70,39.70,39.70,22,1247,49624.00,
532945,SHRIRAM EPC ,B ,Q,7.01,7.01,6.90,6.94,6.90,7.01,10,2300,15954.00,
532946,BANG        ,B ,Q,45.25,45.25,44.10,44.70,44.90,45.40,20,2319,103751.00,
532947,IRB INFRA   ,A ,Q,113.35,119.80,113.35,118.90,118.90,116.25,1460,199769,23455826.00,
532951,GSS INFOTECH,B ,Q,113.55,114.25,108.20,110.30,110.30,112.00,364,10913,1219249.00,
532952,NAHAR CAP   ,B ,Q,79.45,79.45,77.75,77.75,77.75,80.40,4,411,32142.00,
532953,V GUARD IND ,A ,Q,204.00,207.85,203.85,206.40,205.00,203.75,186,14345,2951699.00,
532955,RECLTD      ,A ,Q,136.90,136.90,133.00,136.05,136.00,135.40,865,173418,23400287.00,
532959,GAMMON INFRA,B ,Q,0.43,0.47,0.43,0.44,0.46,0.45,107,449327,193841.00,
532960,IBVENTURES  ,B ,Q,249.55,301.40,249.50,298.40,298.40,251.30,7798,436615,122348501.00,
532961,SITA SHREE  ,T ,Q,0.55,0.56,0.54,0.54,0.54,0.55,5,3205,1731.00,
532966,TITAGARH WAG,B ,Q,60.25,61.50,59.75,60.70,61.00,60.70,223,20502,1235172.00,
532967,KIRI DYES   ,B ,Q,510.90,522.00,510.25,517.65,517.65,507.30,576,19148,9890191.00,
532972,SANKHYA INFO,XT,Q,60.00,62.45,60.00,60.60,60.60,60.10,26,2457,149822.00,
532974,ABML        ,B ,Q,43.50,43.85,42.00,42.70,42.70,42.15,134,5676,243527.00,
532976,JAIBALA IND ,T ,Q,27.25,27.50,27.25,27.50,27.50,28.00,4,205,5636.00,
532977,BAJAJ AUTO  ,A ,Q,2959.90,3145.55,2935.00,3041.80,3041.80,2944.65,9768,158279,481503871.00,
532978,BAJAJ FINSE ,A ,Q,7685.00,8024.80,7590.05,7993.00,7993.00,7626.60,7044,52410,411616585.00,
532979,PIRPHYTO    ,T ,Q,27.20,28.90,27.20,28.55,28.50,27.55,6,7195,205246.00,
532980,GOKUL REFOIL,B ,Q,9.45,9.95,9.21,9.74,9.80,9.48,80,27954,262801.00,
532983,RPG LIFESCI ,B ,Q,238.35,239.80,234.60,236.95,237.20,235.75,43,876,207703.00,
532985,KOTAK SENSEX,B ,Q,382.00,388.00,382.00,388.00,388.00,383.00,4,77,29802.00,
532986,NIRAJ CEMENT,X ,Q,17.30,17.30,14.80,15.00,15.00,15.05,15,666,11008.00,
532987,RANE BRAKE  ,B ,Q,525.95,538.15,515.00,520.00,515.00,530.20,133,1083,566930.00,
532988,RANE ENGVL  ,B ,Q,454.00,454.20,454.00,454.15,454.15,460.55,4,75,34057.00,
532989,BAFNA PHARMA,T ,Q,8.10,8.10,8.10,8.10,8.10,8.35,1,10,81.00,
532991,MVL LIMITED ,B ,Q,0.23,0.23,0.22,0.22,0.22,0.23,8,3351,744.00,
532992,CHL LTD     ,X ,Q,10.00,10.00,10.00,10.00,10.00,10.00,3,10,100.00,
532994,ARCHIDPLY IN,B ,Q,34.05,35.00,33.15,35.00,35.00,34.85,27,394,13543.00,
532997,KSK ENERGY  ,B ,Q,0.95,0.95,0.90,0.93,0.95,0.91,97,68477,63140.00,
532998,LEHIL       ,B ,Q,18.25,19.00,18.25,19.00,19.00,18.85,8,2301,42439.00,
533001,SOMI CONVEY ,B ,Q,23.60,23.60,19.45,19.45,19.45,20.60,11,1064,22503.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,8,5492,439.00,
533007,LGB FORGE   ,T ,Q,2.50,2.64,2.40,2.64,2.64,2.52,16,15425,38801.00,
533008,OCL IRON&ST ,T ,Q,4.45,4.45,4.45,4.45,4.45,4.24,36,24148,107458.00,
533012,LANDMRK PRO ,B ,Q,3.51,3.79,3.51,3.79,3.52,3.61,10,3352,12524.00,
533014,SICAGEN IND ,B ,Q,23.00,23.90,22.85,22.95,22.85,23.15,11,1365,31383.00,
533022,20 MICRONS  ,B ,Q,31.80,33.70,31.80,33.50,33.50,32.75,21,1189,39479.00,
533023,WABCO       ,A ,Q,6193.35,6212.00,6131.00,6148.45,6171.95,6196.95,110,271,1669053.00,
533029,ALKALI      ,B ,Q,37.85,37.85,36.00,36.95,36.95,37.00,13,1922,70699.00,
533033,ISGEC       ,B ,Q,503.95,509.45,492.40,500.45,502.00,503.90,113,578,289851.00,
533047,INDIAN MET  ,B ,Q,210.00,211.00,208.05,210.50,210.00,210.30,52,1616,338672.00,
533056,VEDAVAAG    ,X ,Q,25.00,26.95,24.00,24.95,25.00,27.20,63,5884,148234.00,
533068,ARROW TEX   ,B ,Q,17.20,17.75,17.15,17.75,17.75,17.70,20,2081,35999.00,
533080,MOLDTKPACK  ,B ,Q,244.95,248.05,238.45,241.95,245.60,239.10,36,414,100985.00,
533088,MAH HOLIDAY ,A ,Q,209.75,212.45,208.00,209.60,208.00,208.50,201,5448,1146028.00,
533090,EXCEL       ,T ,Q,0.96,1.00,0.95,0.98,0.99,0.99,31,1452815,1380193.00,
533095,BENGLA& ASM ,B ,Q,1493.20,1525.00,1470.00,1519.05,1525.00,1491.85,28,630,950405.00,
533096,ADANI POWER ,A ,Q,40.30,41.05,38.80,40.60,40.60,40.30,2221,1602608,63721620.00,
533098,NHPC        ,A ,Q,21.90,22.25,21.75,22.15,22.05,21.80,282,94113,2071561.00,
