SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
<br>519287,MODERN DAIRI,3.24,3.24,3.24,3.24
<br>519295,BAMBINO AGRO,167.50,170.05,167.50,170.05
<br>519307,VIKAS WSP   ,16.10,17.70,16.10,16.25
<br>519319,JATALIA     ,10.50,10.50,10.15,10.15
<br>519421,KSE LIMITED ,1301.00,1329.85,1301.00,1325.00
<br>519457,VIRAT CRANE ,31.20,34.55,30.50,31.75
<br>519491,OCEAN AGRO  ,21.00,22.25,20.15,21.10
<br>519494,N K INDUST. ,34.15,36.50,34.15,36.00
<br>519532,ASIAN TEA   ,11.80,11.80,10.68,11.79
<br>519552,HERITGFOOD  ,447.15,451.30,444.05,446.90
<br>519560,NEHA INTER. ,3.33,3.33,3.10,3.22
<br>519566,SIMRAN FARMS,78.95,79.20,75.05,75.65
<br>519588,DFM FOODS   ,250.00,254.95,250.00,254.25
<br>519600,CCL PRODUCTS,255.20,258.00,255.10,256.90
<br>519602,KELLTONTEC  ,36.80,38.60,35.05,35.10
<br>519612,MAHAAN FOODS,14.60,16.05,14.60,16.05
<br>520008,RICO AUTO   ,59.90,62.35,58.50,59.15
<br>520021,OMAX AUTOS. ,66.25,67.35,59.30,63.10
<br>520043,MUNJAL SHOWA,146.65,148.95,145.10,145.65
<br>520051,JAMNA AUTO  ,50.50,51.10,50.00,50.30
<br>520056,SUNDAR.CLAY ,2460.05,2503.65,2450.00,2460.50
<br>520057,JTEKTINDIA  ,88.15,94.95,87.30,92.85
<br>520059,MUNAUTO     ,46.20,47.00,46.00,46.40
<br>520066,JAYBH.MARUTI,223.00,229.50,220.05,223.10
<br>520073,RACLGEAR    ,71.60,73.85,71.60,73.00
<br>520075,SAMKRG PIST.,146.40,146.40,141.60,144.00
<br>520086,SICAL LOG   ,119.00,119.90,113.45,115.30
<br>520111,RATNAMNI MET,840.00,855.40,838.95,847.40
<br>520113,VESUVIUS IND,1107.00,1130.00,1101.05,1122.50
<br>520119,AUTOMOTIVE S,49.60,49.60,47.00,47.00
<br>520121,ARCEE INDUST,1.99,1.99,1.99,1.99
<br>520123,ABC INDIA   ,46.45,49.90,46.45,49.75
<br>520127,BALURGHAT TE,5.14,5.14,5.14,5.14
<br>520131,COASTAL ROAD,22.25,22.25,22.25,22.25
<br>520141,SIBAR AUTO  ,27.55,27.55,27.55,27.55
<br>520151,SHREY SH LOG,160.30,170.00,160.30,168.10
<br>520155,STARLOG     ,19.25,19.25,19.25,19.25
<br>521005,INDOVATION  ,6.43,6.43,6.43,6.43
<br>521016,INDO COUNT  ,37.70,38.80,37.00,38.10
<br>521018,MARAL OVERS ,23.70,23.70,23.00,23.15
<br>521034,SOMA TEXTILE,3.55,3.55,3.53,3.53
<br>521036,SOURCEIND   ,0.83,0.83,0.83,0.83
<br>521062,OCTAVE      ,1.00,1.05,1.00,1.05
<br>521064,TRIDENT     ,61.50,62.00,61.15,61.50
<br>521070,ALOK INDS.  ,3.95,4.10,3.88,4.05
<br>521080,PASARI SPIN ,3.90,3.90,3.87,3.87
<br>521097,AMARJOTHI SP,84.00,84.00,82.30,83.90
<br>521105,OLYMPIA IND.,18.70,18.70,18.60,18.65
<br>521113,SUDITI IND. ,21.05,27.80,21.05,23.50
<br>521149,PRIME URBAN ,7.35,7.35,7.35,7.35
<br>521151,DHANLXMI FAB,33.85,33.85,33.85,33.85
<br>521163,ZODIAC CLOTH,242.00,243.90,237.15,237.20
<br>521176,GANGOTRI TEX,1.15,1.15,1.15,1.15
<br>521194,SIL INVEST  ,160.00,167.65,160.00,161.05
<br>521200,SURYLAK.COTT,28.20,32.00,27.05,31.20
<br>521206,SAMTEX FASH.,1.43,1.47,1.36,1.47
<br>521220,DAMOINDUS   ,38.50,41.20,35.60,38.55
<br>521226,UNI ROYAL IN,8.45,8.45,8.45,8.45
<br>521234,SRI NACHAMAI,16.00,16.00,16.00,16.00
<br>521240,SAMBANDAM SP,85.00,85.00,81.00,81.25
<br>521242,KANDAGIRI SP,16.45,16.45,16.45,16.45
<br>521248,KITEX GARMEN,93.50,108.35,93.40,102.20
<br>522004,BATLIBOI LTD,13.70,15.00,13.21,13.35
<br>522005,AUSTIN ENGG.,54.50,54.50,54.50,54.50
<br>522014,UNITED DRILL,101.00,101.00,101.00,101.00
<br>522017,FLUIDOMAT   ,103.85,106.30,103.75,104.00
<br>522029,WINDSOR MACH,60.75,64.90,60.75,62.50
<br>522034,SHANTHI GEAR,118.00,119.95,116.00,118.05
<br>522064,HONDA SIEL  ,1010.00,1060.00,1000.10,1049.25
<br>522073,HITECHGEAR  ,239.90,240.00,237.10,239.95
<br>522074,ELGI EQUIP  ,265.90,265.90,260.00,261.75
<br>522101,KILBURN ENGG,27.45,34.40,27.45,32.00
<br>522105,BIRLA PRETEC,15.85,16.20,15.55,15.85
<br>522108,YUKEN INDIA ,730.00,739.65,719.00,725.10
<br>522113,TIMKEN (I)  ,538.00,548.50,538.00,546.10
<br>522122,VOITH PAPER ,819.00,835.00,812.50,825.75
<br>522134,ARTSON ENG  ,38.50,38.90,37.70,38.20
<br>522152,SOLITAIR MC ,33.95,33.95,29.40,29.70
<br>522163,DIAMONPOWER ,1.17,1.17,1.17,1.17
<br>522165,INDSIL HYD  ,54.90,54.90,53.00,53.20
<br>522183,ITL INDUSTRS,155.00,155.00,152.05,152.05
<br>522195,FRONTIER SPR,182.40,191.90,182.40,190.00
<br>522205,PRAJ IND.LTD,134.40,134.75,127.00,128.95
<br>522207,RASANDIK ENG,105.75,105.75,105.75,105.75
<br>522215,SWISS GLASS ,184.40,189.50,184.00,188.45
<br>522217,GUJ APOIND  ,131.55,136.75,130.00,132.70
<br>522229,TANEJA AERO.,28.25,28.25,26.80,27.50
<br>522231,CONART ENG. ,30.00,30.00,29.85,29.85
<br>522241,M.M.FORGINGS,494.00,513.85,494.00,495.55
<br>522249,MAYUR UNIQ. ,302.00,310.00,300.00,306.80
<br>522251,CENLUB INDUS,68.00,68.00,63.05,63.75
<br>522257,RAJOO ENGIN.,26.10,27.00,25.90,26.20
<br>522261,DOLPHIN OFF.,44.40,44.40,40.70,41.10
<br>522263,JMC PROJECTS,110.10,111.25,108.10,109.20
<br>522267,VEEJAY LAKSH,37.05,37.05,37.05,37.05
<br>522275,GET&D       ,236.60,236.60,230.60,231.70
<br>522281,RAM RAT.WIRE,88.00,92.50,88.00,89.00
<br>522285,JAY NECO IND,5.10,5.34,5.10,5.10
<br>522287,KALPA.POWER ,450.35,463.45,446.90,460.15
<br>522289,IFM IMPEX   ,5.88,5.88,5.88,5.88
<br>522294,T & I GLOBAL,78.65,84.30,75.75,81.85
<br>522295,CONTROL PRNT,245.00,257.00,239.95,247.00
<br>523007,ANSAL BUILD.,36.20,40.60,36.20,40.50
<br>523019,B.N.RATHI SE,20.60,21.25,20.00,20.00
<br>523021,RISHITECH   ,36.60,37.50,36.60,37.40
<br>523023,SINCLAIR HOT,320.00,320.00,310.00,315.00
<br>523025,SAFARI IND. ,637.00,642.95,615.00,625.30
<br>523100,COSMO FERR. ,14.50,14.50,14.50,14.50
<br>523116,SANCO TRANS ,199.25,199.30,199.25,199.30
<br>523127,EIH ASSO.HOT,374.00,414.00,342.00,348.20
<br>523144,MEDI CAPS   ,14.89,14.89,13.60,13.60
<br>523151,OTCO INTERN.,15.35,15.35,15.35,15.35
<br>523160,MORGAN CRU  ,1393.10,1525.00,1393.10,1428.75
<br>523204,ABAN OFFSHO ,47.75,48.55,46.55,47.25
<br>523207,KOKUYOCMLN  ,81.95,81.95,77.25,78.40
<br>523218,KILBURN OFFI,4.14,4.14,4.14,4.14
<br>523229,BHARAT SEATS,68.00,71.40,67.50,70.30
<br>523260,PEARL POLYME,10.53,10.53,10.53,10.53
<br>523261,VENKEY'S (I),1502.70,1695.00,1455.00,1634.60
<br>523269,ADVANI HOTEL,62.00,62.00,62.00,62.00
<br>523277,G.V.FILMS   ,0.45,0.45,0.42,0.43
<br>523283,SUPER HOUSE ,100.00,100.90,97.10,98.40
<br>523289,RAMA VISION ,5.00,5.00,5.00,5.00
<br>523301,TCPL PACK   ,353.10,367.90,353.10,356.00
<br>523319,BALMER LAWRI,164.85,166.55,164.55,166.05
<br>523323,KOVAI MEDI. ,795.00,795.00,742.05,742.40
<br>523329,ELDECO HOUS.,1639.00,1738.95,1421.00,1426.65
<br>523367,DCMSHRIRAM  ,547.50,572.90,543.40,569.50
<br>523369,DCM SHR.IND ,189.00,189.00,181.15,184.30
<br>523371,MAWANA SUGAR,44.65,45.65,44.50,45.05
<br>523384,MAH.RAS.APEX,95.10,95.15,95.00,95.00
<br>523385,NILKAMAL L  ,1094.25,1110.10,1083.70,1095.85
<br>523387,TRITON CORP.,0.19,0.19,0.19,0.19
<br>523391,NAHAR POLY  ,31.80,33.90,31.80,33.90
<br>523395,3M INDIA LTD,22900.00,22924.65,22639.70,22801.20
<br>523398,JCHAC       ,1775.00,1832.45,1730.00,1770.85
<br>523405,JM FINANCIAL,81.00,83.20,81.00,81.85
<br>523411,ADCINDIA    ,218.05,225.00,217.60,224.20
<br>523445,REL INDL INF,290.50,301.50,290.10,295.95
<br>523449,SHARP INDIA ,25.50,25.50,25.50,25.50
<br>523457,LINDEINDIA  ,538.50,544.35,531.50,537.00
<br>523465,IND.BANK HSG,30.00,33.00,27.00,30.60
<br>523467,JAIMATA GLAS,0.31,0.31,0.30,0.31
<br>523475,LOTUS CHOC  ,19.50,19.50,17.50,19.00
<br>523483,PACIFIC IND.,125.00,126.80,119.15,119.95
<br>523523,RAINBOW PAP.,1.10,1.10,1.10,1.10
<br>523537,APM INDUS.  ,38.00,38.80,34.35,37.40
<br>523539,PRECISION WR,184.10,190.00,184.10,189.00
<br>523550,KRYPTON IND ,16.80,16.80,16.00,16.00
<br>523558,NETWORK LTD.,1.74,1.74,1.74,1.74
<br>523574,FEL         ,31.40,31.80,31.40,31.65
<br>523586,IND.TONERS  ,133.00,133.00,118.70,121.65
<br>523598,SHIPP.CORPN ,31.25,31.60,30.50,31.00
<br>523610,ITI LTD.    ,79.25,80.90,78.70,80.10
<br>523618,DREDGING COR,339.95,346.80,329.20,340.20
<br>523628,PODDAR      ,473.00,473.00,473.00,473.00
<br>523630,NATIONAL FER,34.10,35.15,33.95,34.75
<br>523638,IP RINGS LTD,97.00,97.00,94.00,94.00
<br>523642,PI INDUS.LTD,1090.00,1111.20,1060.00,1071.75
<br>523648,PLASTIBLEND ,170.25,172.20,170.25,172.10
<br>523650,REDEX PROTEC,9.25,9.27,8.81,8.81
<br>523660,WATERBASE   ,129.00,134.50,126.10,128.65
<br>523672,FLEX FOODS  ,51.55,56.40,51.50,54.45
<br>523676,GOLKUNDA DIA,9.25,9.25,9.25,9.25
<br>523694,APCOTEX IND ,503.20,508.00,500.00,502.05
<br>523696,FORTIS MLR  ,52.05,53.30,52.05,53.30
<br>523704,MASTEK LTD  ,463.70,463.70,457.90,460.55
<br>523708,EIMCO ELECON,361.65,379.95,361.65,378.85
<br>523710,SAYAJI HOTEL,253.90,253.90,248.90,248.90
<br>523716,ASHIANA HOU ,111.00,111.00,106.05,108.50
<br>523722,SVAM SOFTWAR,0.39,0.39,0.38,0.38
<br>523736,DVL         ,87.00,87.00,84.80,85.10
<br>523754,MAHEPC      ,100.25,105.75,100.25,104.90
<br>523756,SREIINFRA   ,22.80,23.05,22.40,22.65
<br>523768,GUJ.BOROSIL ,84.00,85.70,83.00,83.35
<br>523782,MITSHI      ,42.20,44.00,41.75,44.00
<br>523792,MAZDA LTD   ,378.50,378.50,372.50,374.90
<br>523796,VICEROY HOTE,2.73,2.73,2.65,2.73
<br>523828,MENON BEAR. ,72.15,76.00,72.15,73.55
<br>523838,SIMPLX INFRA,151.00,157.20,151.00,156.15
<br>523840,INN.TECH.PAC,23.85,24.60,23.75,24.50
<br>523842,SUPER TANNER,3.15,3.15,2.85,2.85
<br>523844,INVICTA MED ,4.10,4.10,4.10,4.10
<br>523850,AXTEL INDUS.,121.70,133.20,121.30,125.70
<br>524000,MAGMA FIN   ,130.00,135.00,125.00,126.70
<br>524013,HIND.FLUROCA,11.80,12.39,11.80,12.39
<br>524019,KINGFA      ,610.00,623.00,610.00,623.00
<br>524037,RAMA PHOSPH ,72.40,75.00,72.40,74.50
<br>524051,POLYPLEX    ,516.00,521.85,506.00,515.70
<br>524075,ALBERT DAVID,372.35,384.40,372.35,384.40
<br>524080,HAR.LEATHER ,27.60,27.60,27.00,27.60
<br>524084,MONSANTO (I),2394.00,2421.40,2375.60,2401.65
<br>524091,ACRYCIL LTD.,101.00,103.35,101.00,103.35
<br>524109,KABRA EXTR  ,69.00,69.80,68.75,69.75
<br>524129,VINYL CHEM  ,69.90,70.00,65.30,66.20
<br>524164,IOL CHEM PH ,169.90,178.05,168.00,173.10
<br>524174,KESAR PETRO ,8.05,8.30,8.00,8.11
<br>524200,VINATI ORG. ,1820.00,1835.00,1802.00,1813.55
<br>524202,LACTOSE(I)  ,27.25,28.95,27.00,27.10
<br>524208,AARTI INDUST,1561.70,1585.00,1561.70,1575.40
<br>524212,WANBURY LTD ,16.75,18.00,16.75,17.45
<br>524218,RESONANCE   ,21.50,22.45,21.50,22.45
<br>524226,GUJ AMB EXP ,188.65,197.90,184.55,196.50
<br>524230,RASHTR.CHEM.,53.80,55.75,53.80,54.90
<br>524280,KOPRAN LTD. ,37.85,38.20,37.40,37.65
<br>524288,AIMCO PESTI.,136.00,142.00,135.00,141.90
<br>524324,SEYAIND     ,451.00,459.45,442.05,449.60
<br>524330,JAYANT AGRO ,202.00,202.00,195.30,196.90
<br>524332,BCLIL       ,87.75,89.80,87.00,88.20
<br>524336,SH.HARI CHEM,28.55,29.50,28.50,29.50
<br>524342,INDOBORAXC  ,399.95,399.95,390.00,394.25
<br>524348,AARTI DRUGS ,592.65,592.65,571.75,574.15
<br>524370,BODAL CHEM  ,111.70,114.50,109.00,111.00
<br>524372,ORCHIDPHAR  ,4.43,4.43,4.43,4.43
<br>524394,VIMTA LABS  ,185.00,186.90,184.95,185.65
<br>524400,ISHITA DRUGS,19.20,19.20,19.20,19.20
<br>524404,MARKSANS    ,21.50,21.75,21.05,21.55
<br>524412,AAREY DRUGS ,20.70,21.50,20.50,21.00
<br>524440,CAMEX LTD   ,29.00,29.00,28.00,28.00
<br>524444,KAVITIND    ,46.65,49.00,46.65,48.00
<br>524470,SYNCOM FORM.,0.95,0.97,0.92,0.95
<br>524480,RIDHI SIDHI ,260.00,260.00,253.05,253.05
<br>524494,IPCA LAB LTD,926.70,926.70,910.85,920.05
<br>524500,KILITCH DRUG,165.85,172.15,165.85,171.50
<br>524506,CORAL LAB.  ,298.05,300.30,290.00,293.05
<br>524518,KREBS BIOCHM,97.40,97.40,97.40,97.40
<br>524520,KMC SHIL    ,12.99,12.99,12.50,12.98
<br>524522,LAFFANS PETR,19.75,19.75,19.75,19.75
<br>524542,SUKJIT STRCH,212.35,214.95,207.20,212.45
<br>524558,NEULAND LAB.,705.00,705.00,655.00,667.75
<br>524570,PODDAR PIGM.,151.05,163.95,151.00,153.70
<br>524576,VIVID IND   ,38.75,38.90,37.50,37.50
<br>524582,TIRUPATI STA,35.00,35.00,35.00,35.00
<br>524594,ASHOK-ALCO  ,49.90,49.90,45.00,45.50
<br>524598,AKSHARCHEM I,258.00,258.00,245.50,254.85
<br>524604,KAMRON LAB. ,6.60,6.60,6.60,6.60
<br>524610,RATHI GRAPH.,3.23,3.23,3.23,3.23
<br>524634,ALU FLUORIDE,102.40,103.60,98.00,98.65
<br>524640,ARCHITORG   ,11.94,11.94,10.82,10.84
<br>524648,INDO AMINES ,77.50,84.00,66.10,79.65
<br>524652,IND.SWIFT LT,4.55,4.94,4.55,4.94
<br>524654,NATURAL CAPS,63.65,65.00,63.65,65.00
<br>524663,BH.IMMUN&BIO,7.65,7.94,7.27,7.46
<br>524667,SOTL        ,1071.00,1093.00,1060.00,1090.00
<br>524669,HESTER BISC ,1515.00,1548.95,1506.25,1514.80
<br>524687,BASANT AGRO ,3.43,3.60,3.36,3.43
<br>524699,KILBURN CHEM,39.00,42.50,39.00,40.95
<br>524703,SANDU PHARMA,22.00,22.00,20.85,20.95
<br>524709,NACLIND     ,27.25,29.30,27.25,28.90
<br>524711,VISTA PHARMA,16.05,17.30,16.05,16.75
<br>524715,SUN PHARMA. ,410.55,415.70,401.85,408.00
<br>524717,TITAN BIOTEC,41.00,41.00,41.00,41.00
<br>524731,JENBURKT PH.,472.95,472.95,460.00,465.00
<br>524735,HIKAL LTD.  ,168.95,169.90,166.60,167.65
<br>524742,CAPLIN POINT,336.00,363.00,336.00,355.80
<br>524743,FISCHER     ,90.50,90.50,90.50,90.50
<br>524748,LINK PHARMA ,18.25,20.75,18.25,20.75
<br>524758,WINTAC LTD  ,182.50,200.00,182.50,200.00
<br>524764,NUTRA       ,15.70,15.70,14.25,15.05
<br>524774,NGL FINE CHM,422.20,434.75,419.00,422.40
<br>524790,EVEREST ORG.,195.65,199.95,194.95,195.00
<br>524804,AUROB.PHARMA,725.00,725.00,662.15,670.25
<br>524808,PHYTOCHEM I.,25.00,25.90,24.65,25.00
<br>524816,NATCO PHARM ,524.00,526.45,519.00,522.35
<br>524818,DYNAMIC IND.,75.50,78.50,71.55,77.70
<br>524820,PANAMA PETRO,120.00,123.95,120.00,123.05
<br>524824,BAL PHARMA  ,60.85,60.85,56.65,57.65
<br>524828,BDH INDUS.  ,73.50,74.00,72.20,72.20
<br>526001,JAUS POLYMER,15.19,15.19,15.19,15.19
<br>526027,CUBEX TUBING,11.50,12.00,11.00,12.00
<br>526043,POLYMECH.MCH,34.00,34.00,28.10,31.60
<br>526073,GALAXY BEAR.,165.95,165.95,165.00,165.95
<br>526093,SATVAH.ISPAT,6.75,6.82,6.73,6.82
<br>526117,SHERVANI IND,670.90,688.95,652.00,670.25
<br>526137,SHETRON LTD ,29.10,30.15,29.10,29.75
<br>526139,TRANSGENE BI,4.39,4.40,4.18,4.32
<br>526143,MPL         ,6.18,6.75,6.18,6.50
<br>526159,NIKHIL ADHSV,126.80,126.80,122.00,122.00
<br>526161,SPENTA INT. ,81.55,81.55,76.55,76.70
<br>526169,MULTIBASE I ,370.00,377.30,370.00,371.35
<br>526173,ANDREW YULE ,15.90,16.35,15.65,15.75
<br>526179,LUDOLOW JUTE,60.00,61.15,59.15,60.75
<br>526217,HITECHCORP  ,91.00,92.45,90.05,90.45
<br>526227,FILATEX INDI,38.55,40.60,37.45,40.10
<br>526231,STD.SURFACT.,15.35,16.80,15.35,15.35
<br>526235,MERCATOR    ,2.42,2.42,2.42,2.42
<br>526241,AMRAPALI IND,4.33,4.50,4.25,4.26
<br>526247,PREMIER EXPL,218.00,222.00,215.25,220.00
<br>526263,MOLD-TEK TEC,50.50,51.85,50.40,51.00
<br>526285,DIVYAJYOTI I,4.54,4.54,4.54,4.54
<br>526299,MPHASIS LTD ,940.55,952.25,933.15,941.25
<br>526301,MEDINOVA DIA,14.10,14.10,14.10,14.10
<br>526365,SWARNASA    ,9.95,9.95,9.95,9.95
<br>526367,GANESH HSG. ,51.30,53.50,51.15,52.75
<br>526371,NMDC LTD    ,90.50,91.55,90.35,90.55
<br>526381,PAT INT LOG ,37.40,38.50,37.00,37.25
<br>526397,ALPHAGEO (I),392.85,410.35,390.55,407.00
<br>526407,RIT PRO IND ,14.00,14.66,14.00,14.00
<br>526409,KKALPANAIND ,19.35,19.35,18.00,18.60
<br>526415,OK PLAY (I) ,36.10,36.75,34.80,36.15
<br>526423,KRITI INDUS.,23.95,23.95,22.45,22.70
<br>526433,ASM TECHNOLO,103.00,105.00,98.35,99.35
<br>526435,PERFECTPAC  ,154.10,162.00,153.75,153.95
<br>526441,VISIONCINE  ,1.04,1.08,1.00,1.01
<br>526445,INDRAYANI BI,5.21,5.21,5.21,5.21
<br>526479,SKY INDUST. ,35.90,35.90,35.90,35.90
<br>526481,PHOENIX INT.,15.11,15.11,15.11,15.11
<br>526492,RISHIROOP   ,50.00,51.50,46.15,50.00
<br>526519,ALPINE HSG. ,16.72,16.72,14.23,14.23
<br>526521,SANGHI IND. ,58.25,59.80,58.25,59.05
<br>526525,WORLDWIDE LE,14.70,14.70,14.70,14.70
<br>526538,MAXIMAA SYST,4.90,4.94,4.61,4.70
<br>526544,SCANP GEOM  ,28.00,28.55,27.00,27.20
<br>526546,CHOKSI LABOR,12.51,13.72,12.51,13.72
<br>526576,TECHIN      ,4.56,4.56,4.56,4.56
<br>526582,TPL PLAST   ,120.10,136.90,120.10,127.65
<br>526586,WIM PLAST LT,460.00,476.90,457.50,460.50
<br>526596,LIBERTY SHOE,119.90,120.60,117.40,118.40
<br>526608,ELECTROTHERM,261.60,273.00,255.20,271.05
<br>526612,BLUE DART EX,2887.80,2887.80,2655.50,2717.25
<br>526614,EXPO GAS    ,5.00,5.00,4.75,4.75
<br>526616,NAT.PLASTIC ,29.05,29.85,28.30,29.80
<br>526640,ROYALE MANOR,11.35,11.50,11.35,11.45
<br>526642,MIRZA INTER ,50.25,50.80,50.05,50.30
<br>526650,TOURISM FINA,111.35,113.15,111.35,112.00
<br>526668,KAMAT HOTELS,42.10,43.00,42.10,42.65
<br>526683,HOTEL RUGBY ,1.21,1.21,1.21,1.21
<br>526687,POLO HOTELS ,5.35,5.35,5.35,5.35
<br>526703,ECOPLAST LTD,104.00,105.00,100.30,105.00
<br>526705,ELEGANT MARB,108.15,108.15,108.15,108.15
<br>526707,ALCHEMIST LT,1.88,1.88,1.88,1.88
<br>526717,GOPALA POLY.,31.35,32.40,29.00,30.35
<br>526721,NICCO PARKS ,22.25,23.75,22.10,23.40
<br>526723,NTC INDUST  ,49.00,49.00,41.55,44.95
<br>526727,GARNET CONST,11.39,11.39,10.25,10.64
<br>526729,GOLDIAM INT.,97.35,101.50,95.30,97.90
<br>526731,BRIGHT BROS.,65.25,65.25,60.15,62.40
<br>526737,CORPOR COUR ,13.35,13.35,11.04,11.05
<br>526739,NARMADA GEL ,123.95,124.00,118.40,119.00
<br>526747,P.G.FOILS   ,67.95,69.60,67.95,69.55
<br>526755,VELAN HOTELS,4.18,4.18,3.90,3.98
<br>526775,VALIANT COMM,24.50,24.50,22.75,22.90
<br>526783,DR.AGAR.EYE ,292.05,300.00,292.05,300.00
<br>526797,GREENPLY IND,146.85,149.15,145.40,146.70
<br>526801,PSL LTD     ,0.82,0.90,0.82,0.90
<br>526807,SEAMEC LTD  ,468.50,485.00,468.50,476.35
<br>526817,CHEVIOT CO. ,585.45,599.70,577.00,593.20
<br>526821,DAI-ICHI KAR,212.00,221.90,210.00,217.95
<br>526829,CONFI PETRO ,38.45,38.65,37.30,37.75
<br>526849,BANARAS BEAD,50.10,52.60,50.10,52.00
<br>526851,AREX IND.   ,60.00,60.00,60.00,60.00
<br>526853,BILCARE LTD.,21.45,21.80,19.50,20.80
<br>526881,63MOONS     ,138.15,148.55,137.55,138.85
<br>526885,SARLA PER F ,23.10,23.35,22.20,22.70
<br>526899,HFIL        ,6.91,7.49,6.91,7.23
<br>526905,PADMAIND    ,96.80,96.95,85.00,95.80
<br>526917,CHD DEV LTD ,4.30,4.30,3.63,3.91
<br>526927,DION        ,3.46,3.80,3.45,3.48
<br>526931,HARIYANA SH.,58.50,60.00,58.50,58.55
<br>526947,LA-OPALA RG ,191.05,197.05,181.50,186.50
<br>526951,GOLDEN LAMIN,650.05,650.05,641.50,642.70
<br>526953,VENUS REMEDI,27.65,28.10,27.30,27.60
<br>526957,UDL         ,18.50,19.80,17.70,18.55
<br>526971,DHOOT I.FIN.,27.00,27.00,26.00,26.50
<br>526987,URJA GLOBAL ,2.47,2.49,2.41,2.46
<br>527001,ASHAPURA LTD,20.00,20.80,19.80,20.30
<br>530001,GUJ.ALKALI  ,521.25,524.00,513.35,517.25
<br>530005,INDIA CEM.  ,95.15,96.30,92.50,95.55
<br>530007,JK TYRE IND ,76.85,79.80,75.00,78.20
<br>530011,MANGLR.CHEM ,35.75,36.60,35.30,36.00
<br>530017,STD.INDUST. ,12.36,13.27,12.36,13.19
<br>530019,JUBILANT    ,620.00,629.40,590.00,596.05
<br>530023,THEINVEST   ,154.00,154.00,137.05,138.40
<br>530025,SAMYAK INT  ,13.10,13.10,13.09,13.09
<br>530043,ACKNIT IND  ,84.40,84.40,81.00,82.80
<br>530045,TITAN SECUR.,3.45,3.45,3.35,3.35
<br>530047,MOHOTAIND   ,31.95,31.95,29.70,29.75
<br>530067,CSLFINANCE  ,282.00,290.00,275.00,279.85
<br>530073,SANGHVI MOVE,115.00,120.25,114.00,119.85
<br>530075,SELAN EXPLOR,182.50,182.50,170.00,170.70
<br>530077,FRESHTROP FR,135.00,137.00,133.55,133.95
<br>530079,FAZE THREE L,40.05,41.10,39.00,40.00
<br>530093,ACE INDIA LT,2.30,2.30,2.30,2.30
<br>530095,PRADHIN     ,78.55,78.55,78.55,78.55
<br>530117,FAIRCHEM    ,491.00,519.95,491.00,513.85
<br>530119,NATRAJ PROTE,28.55,28.55,27.20,27.20
<br>530125,SAMRAT PHARM,83.00,88.60,83.00,83.15
<br>530129,NILE LTD.   ,272.90,283.50,272.90,278.90
<br>530131,UDAIPUR CEME,12.68,13.19,12.68,13.06
<br>530133,AMCO INDIA L,19.05,19.05,19.00,19.00
<br>530135,OPTIEMUS    ,116.80,118.75,113.30,114.05
<br>530145,KISAN MOULD.,37.75,39.10,35.85,35.85
<br>530151,VIJAY TEXTIL,25.00,26.00,24.70,25.55
<br>530163,KERALA AYUR ,66.50,66.50,62.00,62.00
<br>530169,MOHIT PAPER ,8.59,8.59,8.59,8.59
<br>530175,ODYSSEY TECH,27.20,29.35,27.20,29.35
<br>530177,SPS INTL.   ,20.30,20.30,20.10,20.15
<br>530185,SURAT TEXT. ,2.28,2.40,2.14,2.20
<br>530187,ATHARV ENT  ,0.95,1.00,0.95,0.95
<br>530191,CHROMATIC IN,0.93,0.93,0.78,0.81
<br>530199,THEMIS MEDIC,270.00,270.00,258.00,259.75
<br>530201,KALLAM      ,16.95,16.95,15.55,15.55
<br>530207,BRAWN BIO   ,37.25,37.50,37.25,37.50
<br>530215,KINGSINFRA  ,22.50,22.50,21.50,22.45
<br>530233,AURO LAB.   ,58.30,63.20,58.30,62.35
<br>530239,SUVEN LIFE S,255.00,257.10,251.85,254.20
<br>530251,RISA INTL   ,0.57,0.57,0.57,0.57
<br>530259,INTER ST.OIL,12.40,12.45,12.40,12.45
<br>530265,SAINIK FIN. ,15.20,15.20,15.20,15.20
<br>530299,KOTHARI PROD,81.80,81.80,74.05,75.20
<br>530305,PICCADILY AG,9.00,9.19,8.82,9.13
<br>530307,CHAMANLAL SE,70.00,72.50,69.05,71.30
<br>530309,CHANDRA PRAB,16.50,17.30,16.50,17.30
<br>530313,KIMIABL     ,34.80,34.95,34.80,34.80
<br>530315,HIND.TIN WRK,58.05,61.95,56.10,59.00
<br>530317,GODAVARI DRU,23.95,23.95,21.40,23.45
<br>530331,PREMCO GLOB.,141.00,141.00,125.00,125.50
<br>530343,GENUS POWER ,27.05,27.75,26.70,27.60
<br>530355,ASIAN OILFIE,69.00,73.00,68.10,69.45
<br>530363,UGAR SUGAR  ,14.80,15.50,14.50,14.98
<br>530365,ORIENTBELL  ,136.55,145.65,135.15,143.20
<br>530367,NRB BEARINGS,168.00,173.00,167.40,171.25
<br>530377,NILA INFRA. ,6.34,7.00,6.20,6.56
<br>530381,PETRON ENGG.,10.44,10.44,10.44,10.44
<br>530401,VINYOFLEX LT,26.15,26.15,26.15,26.15
<br>530405,JINDAL CAP. ,7.88,7.88,7.88,7.88
<br>530419,SUMEDHA FISC,18.00,18.00,16.60,16.65
<br>530427,CHOKSI IMAG ,14.70,14.85,14.15,14.85
